tags,location,isReservationRequired,arePetsPermitted,activities,amenities,doFeesApply,season,duration
"['wellness', 'wellness challenge', 'Missouri']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri']",,true,false,"[{'id': '09DF0950-D319-4557-A57E-04CD2F63FF42', 'name': 'Arts and Culture'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri']",,false,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri']",,false,true,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Ulysses S Grant National Historic Site', 'Ulysses S Grant', 'wellness challenge', 'wellness', 'wellness program']",,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['things to do', 'Outdoor activities', 'Cell Phone Tour', 'Presidents']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Isle Royale', 'Isle Royale National Park', 'wilderness', 'Midwest NPS', 'Lake Superior parks', 'Michigan', 'Minong Ridge Trail']",,false,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Spring', 'Summer', 'Fall']",1 Day
"['Isle Royale', 'Isle Royale National Park', 'wilderness', 'Midwest NPS', 'Michigan', 'Lake Superior parks', 'Minong Ridge Trail', 'backpacking']",Minong Ridge Trail at Isle Royale National Park,false,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Spring', 'Summer', 'Fall']",1 Day
"['Isle Royale National Park', 'Isle Royale', 'wilderness', 'backpacking', 'Michigan', 'Midwest NPS', 'Lake Superior parks', 'Minong Ridge Trail']",Minong Ridge Trail at Isle Royale National Park,false,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Spring', 'Summer', 'Fall']",1 Day
"['Isle Royale', 'Isle Royale National Park', 'Minong Ridge Trail', 'Midwest NPS', 'Michigan', 'Lake Superior parks', 'wilderness', 'backpacking']",Minong Ridge Trail at Isle Royale National Park,false,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Spring', 'Summer', 'Fall']",1 Day
"['Presidents', 'things to do', 'presidential homes']",In the Visitor Center,false,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",45-60 Minutes
"['Western Ridge Trail', 'Valley Trail', 'Boulder Bridge', 'Rock Creek', 'Rock Creek Park', 'White Horse Trail', 'Black Horse Trail', 'hiking']",Rock Creek Park,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",120 Minutes
"['Texas', 'wilderness', 'backpacking', 'trip planning']",,true,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],true,[],
"['Los Alamos', 'Have Family Fun', 'Explore Museums']",Bradbury Science Museum,false,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-4 Hours
"['wellness', 'wellness challenge', 'wellness program', 'Missouri']",,true,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Oak Ridge', 'Have Family Fun']","Jackson Square, the Guest House, the Chapel on the Hill, the Community Tennis Courts",false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Oak Ridge', 'Have Family Fun', 'Enjoy the Outdoors', 'picnicking']",A.K. Bissell Park,false,true,"[{'id': 'C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4', 'name': 'Picnicking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Oak Ridge', 'hiking', 'Paddling', 'Enjoy the Outdoors']",Haw Ridge Park,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-6 Hours
"['wellness challenge', 'wellness', 'wellness program']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'Missouri', 'wellness program']",Explorer's Garden,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-99 Minutes
"['wellness', 'Missouri', 'wellness challenge', 'wellness program']",ponds to the north and south of the Gateway Arch,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-99 Minutes
"['wellness challenge', 'wellness', 'wellness program']",Around the Park Grounds and into the city,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-120 Minutes
"['wellness', 'wellness challenge', 'wellness program']",The Riverfront,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-20 Minutes
"['george rogers clark national historical park', 'for kids', 'things to do', 'Junior Ranger']",Start at Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['Junior Ranger', 'kids', 'kids activities', 'wellness challenge', 'learning wellness', 'wellness']",Gateway Arch Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
"['artifacts', 'Museum', 'Museum Artifacts', 'wellness', 'wellness challenge', 'wellness program', 'Missouri']",Under the Arch,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wellness', 'wellness challenge', 'learning wellness', 'wellness program', 'film']",in the Arch Visitor Center under the Arch,true,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",35-35 Minutes
"['Los Alamos', 'Have Family Fun', 'Join Ranger Programs', 'Go to visitor centers']",Los Alamos Manhattan Project National Historical Site Visitor Center,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Grand Portage', 'Fur Trade', 'Voyageur', 'North West Company']",Heritage Center at Grand Portage National Monument,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Fur Trade', 'Anishinaabe Ojibwe', 'Grand Portage', 'North West Company']",Heritage Center at Grand Portage National Monument,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",23-60 Minutes
"['Ojibwe culture', 'Grand Portage Band', 'Fur Trade', 'Grand Portage']",Heritage Center and Historic Depot,false,false,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
"['Fur Trade', 'Ojibwe culture', 'Grand Portage', 'Lake Superior parks', 'Midwest']",Heritage Center & Historic Depot,false,true,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-6 Hours
"['hiking', 'Florida', 'trail', 'thru-hike', 'national scenic trail', 'scenic', 'Big Cypress', 'Gulf Islands', 'Fort Pickens', 'Gulf Islands National Seashore', 'Big Cypress National Preserve']","52105 Tamiami Trail East, Ochopee, FL 34141 (southern terminus), 1400 Fort Pickens Rd, Pensacola Beach, FL 32561 (northern terminus)",false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-5 Days
"['Grand Portage National Monument', 'Grand Portage Band', 'Ojibwe culture', 'Fur Trade', 'Lake Superior parks', 'Midwest', 'hiking']",Grand Portage National Monument,true,true,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Days
[],,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",90-150 Minutes
"['climbing', 'Rock Climbing', 'Zion National Park', 'Kolob Canyons', 'bivy', 'bouldering']",,false,false,"[{'id': 'B12FAAB9-713F-4B38-83E4-A273F5A43C77', 'name': 'Climbing'}]",[],false,"['Winter', 'Spring', 'Fall']",
"['Zion', 'Kolob Canyons', 'taylor creek', 'out and back', 'moderate hike', 'Zion National Park', 'wilderness', 'historic']",Kolob Canyons - Taylor Creek Trailhead,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",3-4 Hours
[],,true,false,"[{'id': '5A241412-0CFB-497A-9B5F-0AB8C03CDE72', 'name': 'Boat Tour'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-45 Minutes
"['Fur Trade', 'North West Company', 'canoe', 'Grand Portage', 'Anishinaabe Ojibwe']",,false,false,"[{'id': 'C59E231D-55FC-4B37-BC5B-FF76383951B5', 'name': 'Craft Demonstrations'}]",[],false,"['Spring', 'Summer', 'Fall']",30-60 Minutes
"['Bark Ranger', 'B.A.R.K. Ranger', 'dog', 'Pets', 'leash', 'dogs on trails', 'dogs']",The entire Natchez Trace Parkway,false,true,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-60 Minutes
"['Hanford', 'Have Family Fun', 'Enjoy the Outdoors']",Bike the Sacagawea Heritage Trail,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-4 Hours
"['Hanford', 'Enjoy the Outdoors']","Benton County, Washington",false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Spring', 'Summer', 'Fall']",4-6 Hours
"['Hanford', 'Enjoy the Outdoors', 'Have Family Fun']",Kurtzman Park,false,true,"[{'id': 'C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4', 'name': 'Picnicking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",0-1 Hours
"['Hanford', 'Have Family Fun', 'Enjoy the Outdoors']",Rodney Block Park,false,true,"[{'id': 'C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4', 'name': 'Picnicking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Hanford', 'Explore Museums']",Pasco Aviation Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer']",1-2 Hours
"['Hanford', 'Explore Museums']",Franklin County Historical Society Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
"['Hanford', 'Explore Museums', 'Have Family Fun']",LIGO Hanford Observatory,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer']",2 Hours
"['4WD', 'Shafer Trail', 'historic trail', 'Four-Wheel Driving', 'ISKY', 'Canyonlands', 'Island in the Sky']",Shafer Canyon Trail,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1 Hour
"['horse', 'horseback riding', 'bridle path', 'Equestrian', 'lessons', 'Rock Creek Park']",Rock Creek Park Horse Center,true,false,"[{'id': '1886DA47-0AEC-4568-B9C2-8E9BC316AAAC', 'name': 'Horseback Riding'}]",[],true,[],
"['Valley Trail', 'Black Horse Trail', 'White Horse Trail', 'Potomac Heritage Trail', 'Civil War Defenses of Washington', 'Fort DeRussy', 'Rock Creek Trail', 'Spring ephemerals', 'Bridges', 'Rock Creek Park']",Access to trails,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",120 Minutes
[],Governors Island National Monument,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,[],30 Minutes
"['dark', 'dark sky', 'night', 'night sky', 'stars', 'milky way']",Florida and Mississippi,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
"['birds', 'birding', 'birdwatching']",Florida and Mississippi,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,[],30-120 Minutes
"['waterfowl', 'hunting', 'birds']",Florida and Mississippi,false,true,"[{'id': '25559F45-F162-4B8B-BEC2-B341034A2AF4', 'name': 'Hunting'}]",[],false,"['Winter', 'Fall']",1-4 Hours
"['hiking', 'trail', 'Gulf Islands']",Florida and Mississippi,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
[],,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,[],13 Minutes
"['Point reyes', 'Point Reyes National Seashore', 'Rift Zone Trail', 'Rift Zone', 'Bear Valley', 'Bear Valley Trailhead', 'Five Brooks', 'Five Brooks Trailhead', 'Olema Valley', 'San Andreas Fault', 'horse riding']","Bear Valley Trailhead or Five Brooks Trailhead, Point Reyes National Seashore",false,false,"[{'id': '1886DA47-0AEC-4568-B9C2-8E9BC316AAAC', 'name': 'Horseback Riding'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-4 Hours
"['Navy', 'flight', 'aviation', 'jets', 'Blue Angels']",Gulf Islands National Seashore,false,true,"[{'id': 'C06FE528-9671-4EC1-909F-B7D3720A1D89', 'name': 'Fixed Wing Flying'}]",[],false,"['Spring', 'Summer', 'Fall']",15-60 Minutes
"['boat', 'ferry', 'Gulf Islands', 'Fort Pickens', 'dock']",Florida and Mississippi,false,false,"[{'id': '071BA73C-1D3C-46D4-A53C-00D5602F7F0E', 'name': 'Boating'}]",[],true,"['Spring', 'Summer']",30-60 Minutes
"['national grassland', 'fossils', 'paleontology', 'hiking']",Oglala National Grassland,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
[],,false,true,"[{'id': 'C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4', 'name': 'Picnicking'}]",[],false,[],
[],The movie theater is on the upper level of the Visitor Center.,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
[],The bookstore is inside the Visitor Center on the upper level.,false,false,"[{'id': '43800AD1-D439-40F3-AAB3-9FB651FE45BB', 'name': 'Gift Shop and Souvenirs'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Carl Sandburg', 'Self-guided Tour', 'connemara']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Harriet Tubman', 'maryland', 'Abolition']","4068 Golden Hill Road Church Creek, MD 21622",false,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-8 Hours
"['Bark Ranger', 'Pets', 'dogs', 'valley forge', 'valley forge national historical park', 'B.A.R.K. Ranger', 'Bark Rangers']",Valley Forge National Historical Park,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-120 Minutes
"['valley forge', 'valley forge national historical park', 'joseph plumb martin', 'trail', 'paved trail', 'walking', 'running', 'recreation']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Paddling', 'Florida', 'canoe', 'kayak', 'paddleboard', 'bayou', 'Gulf', 'islands', 'wilderness', 'Barrier Island']",Florida and Mississippi,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-8 Hours
"['sunset', 'sunrise', 'bayou', 'wetland', 'swamp', 'coast', 'island', 'Florida', 'Mississippi', 'scenic']",Florida and Mississippi,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-60 Minutes
"['fishing', 'Fish', 'ocean', 'seashore', 'pier']",Florida and Mississippi,false,true,"[{'id': 'AE42B46C-E4B7-4889-A122-08FE180371AE', 'name': 'Fishing'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-6 Hours
"['Cold War', 'Minuteman Missile', 'Cell Phone Tour', 'Self-guided Tour', 'missile silo', 'Control Center', 'Air Force', 'military', 'Security Police', 'Great Plains', 'South Dakota', 'Midwest']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-60 Minutes
"['Hanford', 'Have Family Fun']",Richland Players Theater,true,false,"[{'id': 'CE84DEFA-D692-4165-96DF-D5FF56002E2F', 'name': 'Theater'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Hanford', 'Enjoy the Outdoors', 'Have Family Fun']",Howard Amon Park,false,true,"[{'id': 'C6D3230A-2CEA-4AFE-BFF3-DC1E2C2C4BB4', 'name': 'Picnicking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
"['Hanford', 'Enjoy the Outdoors', 'Have Family Fun']",,false,true,"[{'id': '82C3230F-6F87-452C-A01B-F8458867B26A', 'name': 'Freshwater Swimming'}]",[],true,"['Spring', 'Summer', 'Fall']",2 Hours
"['Hanford', 'Explore Museums', 'Have Family Fun']",Sacajawea Interpretive Center,true,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Spring', 'Summer', 'Fall']",2 Hours
"['Los Alamos', 'Albuquerque', 'Explore Museums', 'Have Family Fun', 'Manhattan Project National Historical Park']",National Museum of Nuclear Science & History ,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-4 Hours
"['Hanford', 'Explore Museums', 'Have Family Fun']",Tamástslikt Cultural Institute,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
"['Hanford', 'Explore Museums', 'Have Family Fun']",Wanapum Heritage Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
"['Hanford', 'Explore Museums', 'Have Family Fun']",Yakama Nation Cultural Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2 Hours
